레스케이프 호텔,서울,accomo,4.48,"예쁘고, 조용하고, 친절해요.
웨스티하우스,제주,accomo,4.86,"취업하고 오빠와 부모님 모시고 간 첫 제주여행이었는데, 이쁜 숙소 덕분에 완전 대만족하고 갑니다! 미리 사진을 보고 갔지만, 정원이 상상 이상으로 이쁘고, 내부도 깨끗하고 냉방도 잘됩니다:) 그리고 휴식 공간도 호텔처럼 잘돼있어요. 게다가 강아지 밥그릇도 챙겨주시는 센스ㅎ 통나무집에서 정말 잘 묵고갑니다ㅎ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220619_78%2F16556068230734Pk0R_JPEG%2Fimage.jpg
바바호 호텔,경기,accomo,,"최악의 서비스를 경험했네요. 리뷰 잘 안쓰는데, 리뷰를 다 쓰네요. 별 하나도 아깝습니다.",
제주블랑,제주,accomo,,레트로 느낌이 나는 조용한 독채였습니다 다만 입실시간이나 안내사항을 문자로 자꾸 주셔서 부담이 되었습니다 입실 전 안내 외에 객실에서 지켜야 할 안내사항은 천천히 읽어볼수 있도록 식탁 같은 곳에 종이로 배치하는 것이 좋다고 생각합니다,
프레이저플레이스 센트럴,서울,accomo,4.4,"넓고 쾌적한 공간에서 반려견과 함께 보낼 수 있어서 좋은 것 같아요. 반려견 용품들은(물그릇,밥그릇,애견방석) 제공되지 않지만 저희는 항상 챙기고 다니기 때문에 문제는 없었어요. 반려견과 함께 여행을 계획 중인 분들께 추천해드립니다.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MThfMTcg%2FMDAxNjUyODgzNjk1OTY0.LJYngcROxfjOD_02QFLF7woninfRLIol8Qx9yQdphH8g.lwktuD51QcqzC93PoDOCq6IpBVIPJUXFGlHQiaiPxvwg.JPEG%2Fupload_db38c4dc8eba92e2df2c4c187492a93d.jpg
그랜드 머큐어 앰배서더 호텔 앤 레지던스 서울 용산,서울,accomo,4.73,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDNfMTE4%2FMDAxNjU5NDk3MDk1NTU1.L_LE6fFOy7sysBGNhvWgNEJmSCet0zDlJzvE4uGFOxQg.ZLZC88itfOE24KGg3--CNztl2YAmFfdbC2QIsUySkh8g.JPEG%2Fupload_23ae086429e3a2d4cf3a1b5de916fe50.jpeg
알로프트 서울 강남,서울,accomo,4.19,집공사라 4박 호캉스했네요 저는 너무 좋았습니다 고양이 가능한 유일한 펫프렌들리아닐지여ㅜㅜ 성은이 망극하옵니다 캣타워도 설치해주시고 선물로 주신 습식파우치 엄청 잘먹더군요 침대는 얼마나 편한지 일어나기가 싫었습니다 아쉬운건... 뷰가 주차장건물뷰라 애가 볼게 없었네여;;; 그래도 짱짱,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfMjQ3%2FMDAxNjYwMjYxNjQxNTg1.22X2W_IlBGJ-epbkSkzIey-JRNXPFUlOv08xiSJS5dYg.Gi8jQf469sbGFd3nzJR326m4O7dw8SR__vshu_Gfyawg.JPEG%2Fupload_90520127e2a4376b460693935be560e9.jpg
오크우드 프리미어 코엑스 센터,서울,accomo,4.49,"투배드룸 슈페리어룸 이용했습니다 
위치가 좋아서 예약했는데 위치 갑에 
룸 크고 4명이서 너무 잘 이용했네요~ 지하에 편의점 바로 있어서 편리하고 현대백화점 무역점 연결되어 있어서 와인이랑 과일 사서 잘 먹었습니다! 
길건너에 유명한 와인바 있습니다 추천! ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MThfMTkw%2FMDAxNjU1NTI3MTY1Mjkw.dhDDx6wyvCbz2ngHRMrG-CeK9ow_N_YIadDqarot9lsg.lZbboTFzkZIroX9SldRYx5pEG3-zVZdZAnsqY0Xk-0gg.JPEG%2Fupload_0318f5dcf89d0082dae72f44641f9ee1.jpeg
클럽더독스,경기,accomo,,굿,
더위크앤 리조트,인천,accomo,4.43,전체적으로 넘 깨끗하고 쾌적해요!! 이번 여행은 숙소가 다 했다 싶을 정도로 컨디션 좋은 숙소였어요 ㅎㅎ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTdfMjM4%2FMDAxNjYwNzI1OTkzMjI3.yivG0Iq_4Ya4kUEFO4pzazBAHnSH_eshPGltmUgoZYMg.3WwygbNbhDaRt8WE9c8paCoKlmiJKk5gHhtfPqpsBuQg.JPEG%2Fupload_e7cf52d17a1d7af6b70035b670bddbd3.jpeg
블루오션레지던스호텔,인천,accomo,4.39,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjVfOTgg%2FMDAxNjU4NzU0NDA5MjY0.NroAx8SIKQQ7Bo_YHZzt_K1YJqWE23i6AsqU4P1VHNgg.m6dg3j79YSzbBx0on5PcHNC_QfG0G2MW2T2AN_d5wjQg.JPEG%2Fupload_731040a7e76fd99568f0f590522dc1c6.jpeg
오크우드프리미어 인천,인천,accomo,4.55,"음식이 대체로 깔끔하고 신선하고 좋아서 재방문의사 있습니다 
평일점심만 세미뷔페이용 가능하구요 평일저녁과 휴일은 메인음식 주문해야 세미뷔페가능해요
뷰맛집이여서 음식도 맛있네요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDhfMSAg%2FMDAxNjU5OTQxOTUxOTg5.IMGRZ7_pnkGpK0Z4dmJHkeJm9U2Os0r8wroaDk_Q6nsg._5rKYEAGwpwEcJk-TbPT-31JC_laSZZ8r9lxFrNZRCMg.JPEG%2Fupload_7528e184fe62c371f69f98059b90d4b2.jpg
오션솔레뷰호텔,인천,accomo,4.09,"펫룸 오션뷰 디럭스 더블테라스룸에 묵었는데 생각보다 괜찮았어요!
침대컨디션이랑 뷰가 특히 좋았는데 침대밑은 청소상태가 좀ㅎㅎ
화장실도 살짝 냄새가 나긴했구요~~
근처 타호텔에서 1박하고 온건데 여기가 더 좋아서 만족한 하루 보내고 갑니다^^",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220804_222%2F1659586853543R7cva_JPEG%2Fimage.jpg
소노펫 클럽앤리조트 비발디파크,강원,accomo,4.59,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220720_121%2F1658289506403Gc6qu_JPEG%2Fimage.jpg
세인트존스호텔,강원,accomo,4.19,"잘 다녀 왔어요
부대시설 잘 되어 있어서 다양하게 즐기지 좋았어요
아쉬운점은 슬리퍼가 없어서 불편했고 
두번째는 호텔 규모에 비해서 지하주창이 작아서
야외 주차장에 주차해야 히는 불편함이 있었네요 그점'이외는 대체적으로 만족 했어요
주변 맛집도 많고 즐겁게 휴가 잘 지내고 왔어요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDRfMTA4%2FMDAxNjU5NjA0MzczMjkz.bUQo4krxDQxiWn1Y7dTrnfApsDn08W6iOYg5rH6N2LAg.D-qp5Dt4P3BRfMbuXlyS70jcOPytR9UPRYsJBc3YRKUg.JPEG%2Fupload_3febf1e8a53c451bad60986a89339589.jpg
스파뷰호텔,충남,accomo,4.16,시설도 깨끗하고 좋았어요. 따뜻한 탕에서 아이들은 아이들끼리 물놀이하고 어른은 탕에서 몸을 담그고 피로를 풀었어요~ 탕이 넓고 물도 너무 좋아서 피부가 보들보들 해져서 기분이 좋더라고요. 산책로 따라 걷다가 두꺼비고 보고 황새도 봤어요. 아이들도 저도 신기해 했답니다.  전 그 새가 황새인줄 몰랐는데 그곳 산책로에서 만난 어르신이 말씀해 주셔서 알았어요~그곳이 황새마을 이였다고 하더라고요. 좋은 시간 잘 보내고 왔답니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220605_21%2F1654410746479isisr_JPEG%2Fimage.jpg
더휴식소륜 천안지점,충남,accomo,4.15,"가성비 끝판왕입니다.베버는 가장 이상적인 경제 효율성이 최소 비용 최대 효과라 하였습니다.저는 가장 이상적인 숙박 이용이 최소 비용 최대 만족이라 생각합니다.그 기분을 느끼고 싶으시다면 무조건 가세요.침구류들이 5성급 호텔에 뒤지지 않을 정도로 최고입니다.매트리스가 정말 좋다고 느꼈습니다.들어가는 입구부터 갬성이 아주ㅜㅜ 치파오도 대여 가능해서 여자친구와 추억 쌓기 넘 좋고 휴게실에 아이스크림과 커피,세탁기,건조기,제빙기,프린터 등 여행자 입장에서 최고였습니다.객실 안은 금연구역인지라 담배 냄새 전혀 안나서 넘 좋았습니다.공기청정기까지 있어서  저로서는 최고였습니다.특히 넘 깔끔하고 비품도 풍성해서 만족감 최고♥♥♥♥♥",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MjBfMTIy%2FMDAxNjU1Njk0NjcxNDI1.2Y5uYdnXWyxSJdFAzEpnD3BqlgS3VP5VlrZpPMrMguwg.9cVpg9Taphh82ZLfh3_KPsi_V4RavaXoQA5UauEAQ2Yg.JPEG%2Fupload_5e295f2483668807c0ef63ade07c9f2a.jpg
소노벨 변산,전북,accomo,4.15,"2022. 7월 여름휴가로 변산 소노벨(구.대명리조트) 다녀 왔습니다.
리조트 내 편의시설 잘 되어 있어 쾌적하게 즐기기 좋았고, 변산해수욕장, 채석강, 내소사등 주변에도 볼거리가 다양하고, 서해 바다의보라빛 석양은 많이 아름답습니다.

아담 하지만 있을거 다 있는 리조트 입니다.
편안하게 아이들 있는 가족이 즐기기에 손색이 없다고 생각 되네요.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjhfMjY3%2FMDAxNjU5MDA3OTM5NDAw.IRJ6q47UFwyngEwmNCzBBfFEdlVr_5r949u4VbwapuMg.QUGfCooe_En9k4RP0_r9pgBv33XeSUKS5IM552GoPn4g.JPEG%2Fupload_6282a6035a422f84bbfe923f7020e1c8.jpg
소노캄 여수,전남,accomo,4.48,"너무 좋았어요 ,사진에 다 담았네요^^ 꼭 다시 가고 싶어요^^조식 등등  라운지도 좋고 입구 베이커리빵도 맛있고 다들 친절하셨어요.
직원분들도 다 친절하시고 어메니티도 아베다라서 넘 좋았어요,2박해서 이틀째날 수건 여유있게 부탁드린다고 메모 남겨 뒀더니 여유롭게 주셨어요,위치도 좋고 전남 유일 5성급 호텔이라더니 너무 좋았어요,담에는 애들 데리고 오기로 했어요,전라도 분들이 참 친절하신거 같아요,전주에 이어 여수가 두번째 전라도 여행인데 음식도 좋고 여러모로 너무 기분좋은 여행이었어요,담에 다시 여수를 간다면 다시 꼭 소노캄으로 가겠어요~^^ 남편도 정말 만족하고 지내는 내내 기분이 좋았어요.2박 하길 잘한거 같아요^^ 동백꽃이 피는 겨울에 꼭 오고싶네요 ㅎ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220613_196%2F1655109211838Hyf8J_JPEG%2Fimage.jpg
호텔 케니 여수,전남,accomo,4.28,"가성비에 있어서 최고입니다
호텔 객실과 침구가 정말 깨끗하고 2층 로비 또한 인테리어 감각이 있어 잠시 쉬기 좋아요 특히 아침 조식은 다른곳에 비해 월등히 퀄리티가 있어요 남편은 마냥 맛있다고 하면서 극찬하네요 잘 지내고 왔습니다",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220729_241%2F1659086086989lQhmO_JPEG%2Fimage.jpg
호텔바나나,광주,accomo,,늦은밤 저렴하게 잘 쉬었습니다 체크아웃시간이 늦어서 좋네요,
스테이호텔,광주,accomo,4.16,"시설 너무 깨끗하구요

전 조식이  조식이모님도 너무 좋았습니다

그리고~~

따신물 수압까지 완벽 합니다!!!!
너무 좋아요~~~",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjhfMiAg%2FMDAxNjU5MDE3OTg5NjU3.V_BSpq_Vjpz6tUZhNCS3_NSGtt6H8Pu9xysURWXsRrcg.rGJhUvXd2IjD28-Wpt3j2nbFySv_bG21cgYKOkkN6sIg.JPEG%2Fupload_8776c909829f530ed0770f3667213a16.jpg
국제비즈니스호텔,광주,accomo,4.09,시원하게 잘놀았어요,
통영비치캐슬호텔,경남,accomo,4.36,가성비 최고에요,
해운대 영무파라드호텔,부산,accomo,4.26,"반려견과 함께 오기 좋은 호텔로 유명한가봐요! 다른 사람들 반려견과 함께 온 사람들이 많더라구요. 반려견은 4-11층만 가능하고 아니면 더 고층으로 주시는데 저히는 반려견이 없어서 23층으로 들어갓어요!! 2인기준에 최대 4인이라 4인함께 갔구요. 2인추가비용은 없지만 침구추가(2만원)비용 들어가고 수건도 장당 2천원 받더라구요. 뷰는 오션뷰로 선택안했는데 침대에 누우면 바다가 보여서 너무 좋았어요ㅠㅠ 광안대교까지 보였어요!! 무엇보다 스타일러 있고, 화장실에 작게 세탁기도 있어서 완전 사용 잘했습니다. 다음에 부산에 오게된다면 또 묶고 싶을 정도에요~",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTZfMTc2%2FMDAxNjYwNjYxMzI2MTA4.NAXEsv5pNt-V4NRCbAB_2St398aQ7Zzzk4rD67oD8vkg.6WMoxj4hPwRj7CVNh_ZfpgaUE1qBU7sEtrYUFp1CRrwg.JPEG%2Fupload_ddeb90257f81b2a427edf0824798c3d4.jpeg
아라팰리스 호텔,제주,accomo,,자취방 같고 집처럼 편해요,
제주플레이그라운드,제주,accomo,,사장님이 편안하게 잘 응대해주셔서 제주도 여행의 즐거운 추억이 되었습니다. 감사합니다 :),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20211010_279%2F16338415228613DhW5_JPEG%2Fimage.jpg
경주신라한옥호텔,경북,accomo,3.98,아주 별로에요 지저분하고 ..노천탕 뷰만 볼만합니다,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211127_18%2F1638011457995OT2WA_JPEG%2Fupload_b4a37ded023bb4027fab48748e6ed51f.jpg
